mol_id,smiles,antibacterial,Polyketides,cluster
7294,Cc1cc(=O)cc(Cc2cc(O)cc(O)c2)o1,0,1,6
7381,Cc1cc(=O)c2c(o1)OC1(C)C(CCC3C(C)(C)C(O)CCC31C)C2,0,1,1
7382,Cc1cc(=O)c2c(o1)OC1(C)C(CCC3C(C)(C)C(=O)CCC31C)C2,0,1,1
7585,CC(C=CC=CC(O)CC(O)CC1=C(C)C(=O)C(C)(O)O1)=CC=CC(C)C(O)C(C)CCc1ccccc1,0,1,3
7586,CC(C=CC=CC(O)CC(O)CC1=C(C)C(=O)C(C)(O)N1CCO)=CC=CC(C)C(O)C(C)CCc1ccccc1,0,1,3
7588,CC(C=CC=CC(O)CC=C1OC(C)C(O)=C(C)C1=O)=CC=CC(C)C(O)C(C)CCc1ccccc1,0,1,3
7680,O=C1C=CC(O)C23OC12C1(Oc2cccc4cccc(c24)O1)C(O)C(O)C3O,0,1,1
7681,O=C1CC(O)C(O)C23OC12C1(Oc2cccc4cccc(c24)O1)C1OC1C3O,0,1,1
7682,COC1CC(=O)C23OC2(C1O)C(O)C1OC1C31Oc2cccc3cccc(c23)O1,0,1,1
7683,Oc1ccc(O)c2c1C(O)C1OC1C21Oc2cccc3cccc(c23)O1,0,1,1
7684,O=C1CC(O)C2(Oc3cccc4cccc(c34)O2)c2c(O)ccc(O)c21,0,1,1
7685,O=C1CCC(O)C23OC12C1(Oc2cccc4cccc(c24)O1)C(O)C(O)C3O,0,1,1
7686,OC1C(O)C2(Oc3cccc4cccc(c34)O2)C23OC2(C(O)C=CC3O)C1O,0,1,1
7687,OC1C(O)C2(Oc3cccc4cccc(c34)O2)C23OC2(C(O)CCC3O)C1O,0,1,1
7688,O=C1CC(O)C(O)C2=CC(O)C(O)C3(Oc4cccc5cccc(c45)O3)C12O,0,1,1
7689,O=C1CCC2(Oc3cccc4cccc(c34)O2)c2c(Cl)ccc(O)c21,0,1,6
7690,COC(=O)C1(O)C(=O)c2c(O)ccc(O)c2C12Oc1cccc3cccc(c13)O2,0,1,1
7691,COC(=O)C1(O)C(=O)c2c(O)cccc2C12Oc1cccc3cccc(c13)O2,0,1,1
7692,CC(=O)CC1(O)C(=O)c2c(O)ccc(O)c2C12Oc1cccc3cccc(c13)O2,0,1,1
7693,OC1C=CC(O)C23OC12C(O)C1OC1C31Oc2cccc3cccc(c23)O1,0,1,1
7694,OC1CCC(O)C23OC12C(O)C1OC1C31Oc2cccc3cccc(c23)O1,0,1,1
7695,O=C1CC2(Oc3cccc4cccc(c34)O2)c2c(O)ccc(O)c21,0,1,6
7786,CCCCCCCC1Cc2c(C)c(O)cc(O)c2CO1,0,1,5
7859,COC(=O)c1c(OC)cc2cc3c(c(O)c2c1C)C(=O)OC3C1(O)C(O)C(=O)C=C(OC)C1O,0,1,1
7860,COC(=O)c1c(OC)cc2cc3c(c(O)c2c1C)C(=O)OC3C1(O)C(O)C(OC)=CC(=O)C1OC,0,1,1
7861,COC(=O)c1c(OC)cc2cc3c(c(O)c2c1C)C(=O)C1(O)C(OC)=CC(=O)C(OC)C1(O)C3=O,0,1,1
8147,COc1cc(OC)c2c(=O)c3cccc(O)c3oc2c1,0,1,6
8194,CCC(C)C(=O)C(C)c1oc(=O)c(C)c(O)c1C,0,1,5
8216,Cc1ccc2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0,1,6
8403,CNC(=N)NCCCC=CCCCC(C)CC(C)C1OC(=O)C(C)C(O)C=CC(C)C(O)CC(O)C(C)C(O)CCC(C)C(O)CC2(O)OC(CC(O)CC(OC(=O)CC(=O)O)CC(O)C(C)C(O)C=CC=CC1C)CC(OC(=O)CC(=O)O)C2O,0,1,0
8414,CNC(=N)NCCCC=CCCCC(C)CC(C)C1OC(=O)C(C)C(O)C=CC(C)C(O)CC(O)C(C)C(O)CCC(C)C(O)CC2(OC)OC(CC(OC(=O)CC(=O)O)CC(O)CC(O)C(C)C(O)C=CC=CC1C)CC(O)C2O,0,1,0
8427,CNC(=N)NCCCC=CCCCC(C)CC(C)C1OC(=O)C(C)C(O)C=CC(C)C(O)CC(O)C(C)C(O)CCC(C)C(O)CC2(O)OC(CC(OC(=O)CC(=O)O)CC(O)CC(O)C(C)C(O)C=CC=CC1C)CC(OC(=O)CC(=O)O)C2O,0,1,0
8430,CNC(=N)NCCCC=CCCCC(C)CC(C)C1OC(=O)C(C)C(O)C=CC(C)C(O)CC(O)C(C)C(O)CCC(C)C(OC(=O)CC(=O)O)CC2(O)OC(CC(OC(=O)CC(=O)O)CC(O)CC(O)C(C)C(O)C=CC=CC1C)CC(O)C2O,0,1,0
8531,CCCCCCC(C)C=C(C)C(=O)OC1(C)C(=O)C=C2C=C(C3=C(C)CC(O)CC3=O)OC=C2C1=O,0,1,3
8672,CCC1CC(C)C(=O)C=CC(C)=CC(CO)C(CC)OC(=O)CC(O)C(C)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,0,1,2
8699,CC1=C(O)C(=O)c2ccc(C)cc2C1=O,0,1,6
8719,O=C1CCC2(Oc3cccc4cccc(c34)O2)c2c(O)ccc(O)c21,0,1,6
8739,CCCCCC1CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)O1,0,1,3
8801,C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)c(C(=O)OC)c1O,0,1,5
8804,CCCCCc1cc(O)c(CC=C(C)CCC=C(C)C)c(OC)c1,0,1,5
8809,C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)cc1OC,0,1,5
8992,O=C1C=CC(O)C23OC12C1(Oc2cccc4cccc(c24)O1)C1OC1C3O,0,1,1
9515,CC(=O)OC1C=CC2OC2C(=O)OC(C)CC1O,0,1,7
9533,CC1CC(O)C(O)C=CC=CC(=O)O1,0,1,7
9549,CC(=O)OC1CC(C)OC(=O)CCC(O)CC1=O,0,1,7
10346,C=CC=C(C)CCC1CC=CC=C(C)C(OP(=O)(O)O)CCCC=CC=CC=CCC(C)C(=C)CC(=O)O1,1,1,3
10349,CCCC1OC(C)=Cc2cc3c(c(O)c21)C(=O)C(C1OCC(O)C(CO)O1)=CC3=O,1,1,1
10352,CC1OC2CC(=O)OC2c2c(O)c3c(c(O)c21)C(=O)C1=C(C3=O)C2CC(O)C1(O)C(C)O2,1,1,1
10353,COC(=O)C1c2cc3c(c(O)c2C(OC)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,1,1,9
10354,CC1OC(OC2CCC(OC3(C)CC(=O)C4(O)C5=C(C=CC4(O)C3)C(=O)c3c(ccc(C4CC(O)C(OC6C=CC(=O)C(C)O6)C(C)O4)c3O)C5=O)OC2C)C=CC1=O,1,1,9
10376,CCCCC1CCCCC(C)C(O)c2cc(O)c(c(O)c2)C(CCCC)CCCCC(C)C(O)c2cc(O)c1c(O)c2,0,1,4
10381,CCCC1CC2CCC(O2)C(C)C(=O)OC(C(C)C2CCC(CC(CCC)N(C)C)O2)C(C)C2CCC(O2)C(C)C(=O)O1,1,1,7
10388,CCC1OC(=O)CC(O)C(C)C(OC2CC(N(C)C)C(OC3CC(C)(O)C(O)C(C)O3)C(C)O2)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1COC1OC(C)C(O)C(OC)C1OC,1,1,2
10390,COCC(CC1OC(O)(C(O)C2CC(OC)C(O)CCC=C(C)C=CC(OC3OC(C)C(OC)C(O)C3O)C(C)C=C(C)C=C(C)C=C(C)C(=O)O2)C(C)C(O)C1C)OC1CC(C)(O)C(OC2CC(OC)C(O)C(C)O2)C(C)O1,0,1,0
10391,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,0,1,0
10393,COC1CC(C)OC(OC2C(C)C=CC(=O)OC(C)C(COC3OC(C)C(O)C(OC)C3OC)C3OC3C=CC(=O)C(C)(O)CC2C)C1O,1,1,8
10394,CCCCCCC1CC(=O)CCCC(O)CC(O)=C2C(=O)C(OC3CC(OC)C(O)C(C)O3)CC2C=C(C)C=CC=CC(=O)N1,1,1,7
10395,CC=C(C)C(O)C(C)C=CC=C(C)CCC(O)CC1=C(C)C(=O)C(C)(O)O1,0,1,3
10396,CC(C=CCCC=CC=CC=CC=CC(=O)NC1=C(O)CCC1=O)C(O)C(C)C(O)C=CC=CC=CC=CC=CCC(OC1OC(C)C(O)C(O)C1O)C(C)C(=O)CC(O)CC(O)CC(O)C=CCC(O)CC(O)CC(O)CC(O)C=CCC(O)CC(O)CCCN,0,1,7
10397,CCC(C)C(O)C(C)C(=O)C(C)C=C(C)CC(C)C1OC(=O)C1C,0,1,3
10398,COC(C)C(C)C(O)C(C)C(O)CCC(C)C1CC=CC=CCC(O)C2OC2C(O)C(C)C=C(C)C=C(C)C(=O)O1,0,1,7
10399,CC(O)(C=CC1CC=CC(=O)O1)C(CC(O)C=CC=CC=CCO)OP(=O)(O)O,0,1,3
10402,CCC(=O)OC(C(C)C(=O)O)C(C)C1OC2(CCC(C)(C3CCC(C)(C4OC(C5OC(O)(CO)C(C)CC5C)CC4C)O3)O2)CC(O)C1C,1,1,0
10403,COC1CC(C)OC(OC2C(C)CC(C)(O)C(=O)C(C)C(OC(C)=O)C(C)C(C(C)C(C)O)OC(=O)C(C)C(OC3CC(C)(OC)C(OC(C)=O)C(C)O3)C2C)C1O,1,1,8
10404,CCC1OC(=O)C(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC2CC(N(C)C)C(O)C(C)O2)CC(C)C(=O)C(C)C(O)C1(C)O,1,1,2
10405,CC(=CC=CC(C)=CC(O)C(O)CC(C)O)C=C(C)C=CC(=O)OC1CCCC(=O)OC(C(C)CC(C)=CC(C)C(O)CC(C)O)CC=C(C)CC1C,0,1,3
10406,COC1CCC(OC2CC(C3(C)CCC4(CC(O)C(C)C(C(C)C=C(C)C(=O)C(C)CC(C)C(=O)O)O4)O3)OC3(OC(C4OC(O)(CO)C(C)CC4C)CC3C)C2C)OC1C,1,1,0
10407,COC1C(O)CC(=O)OC(C)CC=CC=CC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,1,1,2
10408,CCC1C=CC(=O)OC1C=CC(O)(CCN)C(CC(O)C=CC=CC1CCCCC1)OP(=O)(O)O,0,1,3
10410,CCCC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CCCC(=O)CC(O)C(CC)C(=O)O1)CC(O)C2C(=O)O,0,1,0
10413,COC(C)C1CC(C)C(C(C)C=CC2CCC(C)C(C(=CC3CCCC(C)C3C(C)C(O)=C3C(=O)COC3=O)CO)O2)O1,1,1,3
10415,CNC1C(O)CC(OC2CC=C(C)CC(C)=CC=CCCC(C)CNC(=O)C=CC=CC2C)OC1C,0,1,7
10417,CC1c2c(O)cc(O)c3c2C2C(CC(O)=C4C(=O)c5c(O)cc(O)cc5C(C3=O)C42Cc2cc(O)cc(=O)o2)C1O,0,1,1
10418,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,0,1,9
10420,COc1cc2c(oc(=O)c3cc(C)cc(OC)c32)c2c(C3OC(C)C(O)C(C)(O)C3O)ccc(O)c12,1,1,1
10422,CC(=O)C1=C2C(=C3C1=C(O)C(=O)c1c(O)cccc13)C(C(C)=O)C(O)(C(=O)O)c1c(O)cccc12,0,1,6
10423,CCCC1Cc2cc3c(c(O)c2C(=O)O1)-c1c(c(OC)c2oc4ccc(OC5CC(O)C(OC6CC(O)C(OC7CC(OC)C(O)C(C)O7)C(C)O6)C(C)O5)c(O)c4c(=O)c2c1O)C(O)C3O,1,1,9
10425,Cc1cc2c(c3oc(C4(C)OC4C4OC4C)cc(=O)c13)C(=O)c1c(O)c(C3CC(C)(N(C)C)C(O)C(C)O3)cc(C3CC(N(C)C)C(O)C(C)O3)c1C2=O,1,1,9
10426,CCC(C)C1C(=O)OC2c3cc(C)cc(O)c3C3=C(C(=O)c4c(O)cccc4C3=O)N21,1,1,6
10427,COc1cccc2c1C(O)C1(O)C=Cc3cc(C)cc4c3C1C2O4,0,1,1
10429,CC1OC2CC(=O)OC2C2=C1C(=O)c1cc(C3CC(N(C)C)C(O)C(C)O3)ccc1C2=O,1,1,1
10430,CC1CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)O1,1,1,3
10431,CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12,1,1,1
10433,C=Cc1cc(OC)c2c(c1)c(=O)oc1c2cc(OC)c2c(O)ccc(C3OC(C)C(OC(C)=O)C(N(C)C)C3O)c21,0,1,1
10434,CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(O)C(C)O1)C(=O)c1cccc(O)c1C3=O,1,1,9
10435,CSC1=CC2=C(C(=O)c3ccc(C4CC(OC5CCC(OC6CC(O)C(O)C(C)O6)C(C)O5)C(O)C(C)O4)c(O)c3C2=O)C2(OC3CCC(O)C(C)O3)C(=O)CC(C)(O)CC12O,1,1,9
10441,COC1C(O)CC(OC2CC(Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)C(OC3CC(OC4CC(OC6CC(C)(O)C(O)C(C)O6)C(O)C(C)O4)C(O)C(C)O3)C(C(OC)C(O)C(O)C(C)O)C5)OC(C)C2O)OC1C,1,1,8
10529,COC(C(C)O)C(C)C1OC1(C)CC(C)C=CC=C(C)C1OC(CC(=O)O)CCC1C,1,1,7
10530,CC(=O)C1(O)C(O)CC(OC2c3cc4c(c(O)c3C3CC2(C)OC32C=C3CCN=C3N2)C(=O)c2cccc(O)c2C4=O)OC1C,1,1,9
10543,COC1CC2C=C(C)C=CC=CC(=O)NC(c3ccccc3)CC=CCCC(O)CC(=O)C2=C1O,1,1,4
10546,CCCC1C(=O)C2CCC3(C)CC(C)C(O3)C(O)C=C(C)C(=O)CC1OC2=O,1,1,7
10547,COC(=O)c1cccc2oc(-c3cccc4oc(-c5c(C)cccc5O)nc34)nc12,0,1,6
10550,CC(O)CC1CC23OC(=O)C(=C2O)C(=O)C2(C)C(C=CC4CC(C)CCC42)C(C)C=CCC3(C)C=C1CO,1,1,3
10555,CC1=CCC2C(C=CC3C(C)C=CC=CC(C)OC(=O)C(C)C(=O)C=C(O)C32)C1,1,1,3
10558,Cc1cc(O)c(Cl)c2c1C1OC(C)(Cc3cc4c(c(O)c31)C(=O)c1c(O)cc(O)c(Cl)c1C4(C)C)O2,1,1,1
10561,CC(O)C12OC13c1cc(O)c4c(c1NC2C#CC=CC#CC3O)C(=O)c1ccccc1C4=O,1,1,6
10562,CC1CC(C)C(O)C(C)C=CC(=O)OC(C)C(C)C=CC=CC1=O,0,1,7
10565,COc1c(O)cc2c(c1O)C(=O)c1c(coc1CO)C2OC,0,1,6
10570,CCCC(C)C=C(C)C(=O)OC1C(C)OC(OC2CCC(OC3C(O)=C(C(C)=O)C(=O)C4(O)C(=O)c5c(O)c6c(c(C)c5CC34O)C(=O)C(OC)=CC6=O)OC2C)CC1(C)O,1,1,1
10572,CC1CC(C)(O)C(=O)CC2C(=C1O)C(=O)OC13CC(C)C(C)(OC1=O)C(O)C23,1,1,4
10573,CC(=O)CC(C)C(=O)C1=C(O)C2(CC(C)C(C)=CC2C=CC(=O)O)OC1=O,1,1,3
10574,CC=C(C)CC(C)C(O)C(C)C1OC2(CC(OC)C1C)OC(C(C)C(O)C(C)C=CC=CC=CC=CC=CC(CC(=O)O)OC)C(C)CC2O,0,1,0
10575,CC1CCCC=CC=CC(O)CC(O)CC=CC=CC(O)CC=CC=CC(=O)O1,1,1,7
10578,CC1CCCC=CC=CC(=O)CC(O)CC=CC=CC(O)CC=CC=CC(=O)O1,1,1,7
10579,CCCC1OC(C)=Cc2cc3c(c(O)c21)C(=O)C(C1OC2COC(O)C2O1)=CC3=O,1,1,4
10580,CCCC1OC(C)=Cc2cc3c(c(O)c21)C(=O)C(C1OC(CO)C(O)C1O)=CC3=O,1,1,1
10582,COc1cc(O)c2c(c1)C(=O)c1cc3c(c(O)c1C2=O)C(OC1CC(O)C(O)C(C)O1)C(OC)C(C)(O)C3=O,0,1,9
10583,COc1cc(O)c2c(c1)C(=O)c1cc3c(c(O)c1C2=O)C(OC1CC(OC)C(O)C(C)O1)C(OC)C(C)(O)C3=O,0,1,9
10590,COc1cc(O)c2c(c1)C(=O)c1cc3c(c(O)c1C2=O)C(OC1OC(C)C(O)C(O)C1OC)C(OC)C(C)(O)C3,1,1,9
10613,C=CCC(CCC(C)=CC=CCCC=CC1CSC(C2CC2C)=N1)OC,0,1,3
10657,CCC1OC(=O)C(C)C(OC2CC(C)(O)C(OC(C)=O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC2CC(N(C)C)C(O)C(C)O2)CC(C)C(=O)C(C)C(O)C1(C)O,1,1,2
10658,CCC1OC(=O)C(C)C(OC2CC(C)(OC(C)=O)C(OC(C)=O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC2CC(N(C)C)C(O)C(C)O2)CC(C)C(=O)C(C)C(O)C1(C)O,1,1,2
10659,CCC(=O)OC1C(C)OC(OC2C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC(C)(OC3CC(N(C)C)C(O)C(C)O3)C(OC3OC(C)CC(N(C)C)C3O)C2C)CC1(C)OC(C)=O,1,1,2
10660,CCC1OC(=O)C=CC(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC2OC2C1(O)COC1OC(C)C(O)C(OC)C1OC,1,1,8
10664,CC1=CC=CC2(C)C=C(COC3OC(CO)C(O)C(O)C3O)C(C)CC23OC(O)C(C3=O)C(O)C=CC2(C)C=C(C=O)C(C)CC23OC(O)C(C3=O)C(O)C(C)=CC=CC2C=C(COC3OC(CO)C(O)C(O)C3O)C(C)CC23OC(O)C(C3=O)C(O)C=CC2(C)C=C(C=O)C(C)CC23OC(O)C(C3=O)C1O,0,1,7
10665,CCCCC1(OC(=O)CCC(=O)O)CCC2(CCC(C)C(CC=C(C)C=CC(O)C(C)C=CC(=O)O)O2)OC1C=CC(C)=CC(=O)O,0,1,0
10669,COc1c(O)cc2c(OC)c3c(c(O)c2c1O)C(=O)CC1CC(O)(C2CN2)CC(=O)C31O,1,1,1
10670,CCC1(O)CCc2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(OC2CC(O)C(OC4CCC(O)C(C)O4)C(C)O2)C(C)O1)C(=O)c1cccc(O)c1C3=O,0,1,9
10671,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(O)C(C)O4)C(C)O3)C(C)O2)c2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(OC2CC(O)C(OC4CCC(O)C(C)O4)C(C)O2)C(C)O1)C(=O)c1cccc(O)c1C3=O,1,1,9
10672,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(O)C(C)O4)C(C)O3)C(C)O2)c2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(OC2CCC(OC4CCC(O)C(C)O4)C(C)O2)C(C)O1)C(=O)c1cccc(O)c1C3=O,0,1,9
10674,CCCC1OC2CC(=O)OC2C2=C1C(=O)c1c(O)cccc1C2=O,1,1,1
10675,COc1cccc2c1C(=O)c1c(O)cc3c(c1C2=O)C(=O)CC(C)C3,0,1,6
10676,COc1ccc(O)c2c1C(=O)c1ccc3c(c1C2=O)C(=O)CC(C)C3,0,1,6
10677,COc1ccc(O)c2c1C(=O)c1ccc3c(c1C2=O)C(O)CC(C)C3,0,1,1
10678,COc1cc(Cc2cc(OC)c3c(c2O)C(=O)c2c(ccc4c2C(O)CC(C)C4)C3=O)c(O)c2c1C(=O)c1ccc3c(c1C2=O)C(O)CC(C)C3,0,1,1
10679,COc1c(Cl)ccc2c(=O)c3c(O)c4c5c(c3oc12)OCOC5C(OC)c1cc2c(c(O)c1-4)C(=O)N(C)C(OC)C2O,1,1,6
10711,C=CC(=O)OCCC[Si]1(C)O[Si](C)(CCCOC(=O)C=C)O[Si](C)(CCCOC(=O)C=C)O[Si](C)(CCCOC(=O)C=C)O1,1,1,5
10757,CC1=CC(C)C(O)C(C)C(O)C(C)C(O)C(C)C(O)C(C)C=CC=CC(=O)NC2=C(C)C(=O)c3c(c(O)c(C)c(O)c3C2=O)C1=O,1,1,4
10758,CC1=CC(C)C(O)C(C)C(O)C(C)C(O)C(C)C(O)C(C)C=CC=CC(=O)NC2=C(C)C(=O)c3c(cc(C)c(O)c3C1=O)C2=O,1,1,4
10759,CC1=CC(CO)C(O)C(C)C(O)C(C)C(O)C(C)C(O)C(C)C=CC=CC(=O)NC2=C(C)C(=O)c3c(c(O)c(C)c(O)c3C2=O)C1=O,1,1,4
10760,CC(=O)OC1C(C)C(O)C=COC2(C)Oc3c(C)c(O)c4c(c3C2O)C(=O)C(C)=C(NC(=O)C=CC=CC(C)C(O)C(C)C(O)C1C)C4=O,1,1,4
10761,CC1=CC(C)C2C(C=CC3C(C)C=CC=CC(C)OC(=O)C(C)C(=O)C(Cl)(Cl)C(=O)C32)C1,1,1,3
10767,CC1CCC(O)CC(O)CC(O)CC=CC(=O)OC(C(C)C(O)C(C)C(O)C(C)C(C)OC2CC(O)C(O)C(C)O2)C(C)C2OC2C(O)CCCC(O)CC(O)CC2CC(O)C(O)C(O)(CC1O)O2,0,1,0
10768,COC1C(OCC2C(C)OC(=O)C=CC(C)C(OC3OC(C)CC(O)(C(C)O)C3O)C(C)CC(C)(O)C(=O)CCC3OC32)OC(C)C(O)C1OC,1,1,0
10769,COC1C(OCC2C(C)OC(=O)C=CC(C)C(OC3OC(C)CC(O)(C(C)O)C3O)C(C)CC(C)C(=O)CCC3OC32)OC(C)C(O)C1OC,1,1,0
10770,COC1C(OCC2C(C)OC(=O)C=CC(C)C(OC3OC(C)CC4(OC(=O)OC4C)C3O)C(C)CC(C)(O)C(=O)CCC3OC32)OC(C)C(O)C1OC,1,1,8
10771,COC1C(OCC2C(C)OC(=O)C=CC(C)C(OC3OC(C)CC4(OC(=O)OC4C)C3O)C(C)CC(C)C(=O)CCC3OC32)OC(C)C(O)C1OC,1,1,0
